"datetime","CON_BEL","CON_DEU","CON_FRA","CON_GBR","CON_NLD","Solar_BEL","Solar_DEU","Solar_FRA","Wind_BEL","Wind_DEU","Wind_FRA","Wind_GBR","Wind_NLD"
"2014-06-28 21:00:00 +0200",7705.3371,47657.6055,40650.364,28777.2698,9857.4996,21.077,30.0199,31.8121,132.4073,1064.4673,1297.3902,982.2071,72.494
"2014-06-28 22:00:00 +0200",7908.7003,47672.7455,43467.4839,28561.3452,10166.4075,5e-04,0,0,178.0321,1225.3906,1394.1812,964.0045,49.6865
"2014-06-28 23:00:00 +0200",7866.462,44207.826,45554.3015,28099.8128,9893.6748,0,0,0,180.8165,1360.5027,1471.4272,926.4758,61.0907
"2014-06-29 00:00:00 +0200",7383.8944,40359.2932,43258.6075,25406.4324,9238.2128,0,0,0,177.9945,1515.6134,1444.8995,800.8491,58.879
"2014-06-29 01:00:00 +0200",6977.722,37584.6607,39624.5785,22715.4657,8673.5979,0,0,0,234.9087,1971.0452,1386.1825,724.6945,58.0555
"2014-06-29 02:00:00 +0200",6679.6789,36358.3794,37784.8235,21266.3955,8334.5226,0,0,0,280.4067,1406.0041,1550.6171,606.5247,13.7855
"2014-06-29 03:00:00 +0200",6421.1721,35984.5286,35150.4809,20379.1072,8144.7643,0,0,0,268.2234,1506.2918,1583.9577,578.0728,16.9058
"2014-06-29 04:00:00 +0200",6298.0071,35912.1289,33773.8838,19858.7771,8064.5143,0,0.0211,0,275.202,1549.2874,1619.8037,614.566,21.954
"2014-06-29 05:00:00 +0200",6179.405,35916.5563,32917.3856,19160.0959,7771.7441,1.4575,89.6682,0.0901,272.0756,1728.6912,1661.6573,641.1696,36.3943
"2014-06-29 06:00:00 +0200",6119.5006,37684.7162,32196.9455,18696.147,7709.0533,71.0647,804.3279,48.594,264.7805,1926.0017,1673.0044,696.1724,54.3352
"2014-06-29 07:00:00 +0200",6132.4147,40549.8853,32546.245,19903.5431,7929.221,265.3837,2158.7181,372.2718,222.4659,2222.6509,1692.6345,761.7799,85.6795
"2014-06-29 08:00:00 +0200",6035.3883,44904.3944,34318.9028,21907.5884,8525.2865,516.166,4189.8792,943.5865,211.7678,2033.4476,1680.2275,810.5163,133.3594
"2014-06-29 09:00:00 +0200",5799.4693,48435.3442,37349.5238,24635.8435,9257.2446,778.2696,6458.8856,1607.6169,191.7443,1574.0582,1516.2917,738.9166,153.1735
"2014-06-29 10:00:00 +0200",5975.6895,51334.6293,39855.6019,27318.459,9793.4095,1019.4115,8724.162,2217.8296,198.0529,1504.1097,1377.7902,654.4281,145.3141
"2014-06-29 11:00:00 +0200",6505.3852,54231.5152,41550.0165,29266.237,10118.6566,1216.3813,10646.334,2709.5505,226.6849,1593.5695,1284.5065,547.3343,129.2241
"2014-06-29 12:00:00 +0200",6609.2879,53384.7498,43614.3983,30145.303,10305.4711,1351.3684,11374.0787,3040.8963,305.2543,1771.2559,1338.3899,455.6899,132.9597
"2014-06-29 13:00:00 +0200",6253.1383,51235.4361,42629.3369,30386.4615,10251.0605,1412.6915,11286.3358,3199.0733,400.987,2453.7451,1385.0537,357.1276,145.5449
"2014-06-29 14:00:00 +0200",6257.2057,49302.7307,40128.595,29551.8217,10103.4343,1395.1578,11063.9099,3193.0983,468.9165,2623.655,1411.686,312.1953,169.4288
"2014-06-29 15:00:00 +0200",6033.5508,48147.9519,38509.0059,28702.7099,9961.2512,1541.1136,14806.3696,3272.2023,527.2599,2335.7822,1502.0891,317.3514,162.1699
"2014-06-29 16:00:00 +0200",6251.0875,47486.9048,37354.6478,28662.8677,9992.9301,1346.4171,11751.448,2901.2242,536.0974,2183.4776,1546.9252,348.1041,170.9557
"2014-06-29 17:00:00 +0200",6476.954,48054.5348,37186.5149,29382.5795,10420.1499,1086.6882,8606.817,2358.659,575.718,2047.0394,1547.6107,387.2436,176.5224
"2014-06-29 18:00:00 +0200",6979.5008,49429.4999,38655.195,30006.0343,10537.6929,786.1348,5267.6902,1691.8285,582.806,1983.4466,1770.6722,474.7707,186.0571
"2014-06-29 19:00:00 +0200",7325.0903,49613.6277,39895.1283,30040.5807,10491.1601,476.2761,2361.8174,979.5616,502.2097,2149.7648,1973.9938,594.5011,194.4236
"2014-06-29 20:00:00 +0200",7590.5109,48292.8435,40363.8174,29875.861,10302.1949,199.6529,618.5759,368.8156,418.6435,2311.5005,2161.1509,727.779,203.5459
"2014-06-29 21:00:00 +0200",7734.8061,47160.1955,39884.4154,29320.339,9962.6002,30.5499,46.3205,36.8267,472.07,2463.2953,2280.1566,783.7099,206.6186
"2014-06-29 22:00:00 +0200",7826.821,47876.9471,42453.3518,28932.7752,10207.7439,6e-04,0,0,579.026,2560.8245,2358.6838,717.757,192.4626
"2014-06-29 23:00:00 +0200",7669.9777,44211.0733,43904.5717,28013.0594,9726.6085,0,0,0,527.7251,2450.1299,2293.0092,606.8429,196.4076
"2014-06-30 00:00:00 +0200",7242.3213,41083.3338,42479.3621,24586.2443,9164.6062,0,0,0,512.5624,2232.8715,2052.3609,444.7424,186.2183
"2014-06-30 01:00:00 +0200",6907.784,39084.5517,39436.6506,22110.343,8664.4371,0,0,0,442.8204,2172.838,1717.0147,300.2206,176.4504
"2014-06-30 02:00:00 +0200",6635.3006,38337.8593,37574.8217,21556.506,8442.6118,0,0,0,475.6613,1678.0002,1348.7537,235.4197,136.1931
"2014-06-30 03:00:00 +0200",6577.3347,38642.5592,35449.9307,21046.3661,8379.0978,0,0,0,469.9627,1782.7395,1240.892,181.2959,152.6611
"2014-06-30 04:00:00 +0200",6724.5306,40289.7993,35071.3926,20906.5865,8452.6375,0,0.0276,0,463.8137,1795.6459,1144.2413,142.7602,180.155
"2014-06-30 05:00:00 +0200",6988.0275,44028.6967,36824.7003,20661.0836,8578.0745,1.8451,166.7306,0.1199,449.5892,1930.6174,1073.3676,98.2759,215.7557
"2014-06-30 06:00:00 +0200",7701.3155,54152.6576,39770.8826,21434.2011,9626.2139,94.3691,1394.9606,49.0671,438.447,2038.0698,1007.0077,63.1666,229.5231
"2014-06-30 07:00:00 +0200",8243.3591,62150.0134,44436.0889,26086.3295,11421.7627,355.3849,4092.4674,420.0975,386.2491,2132.3471,959.357,50.0455,263.7301
"2014-06-30 08:00:00 +0200",8476.5243,66967.6734,48151.9614,32151.6453,12907.9414,692.9498,8115.7948,1095.6813,350.4426,1812.189,889.7441,45.8813,322.2239
"2014-06-30 09:00:00 +0200",8282.5435,68677.1687,50558.0245,35074.0668,13590.7001,1051.8012,12598.3086,1871.1661,292.456,1452.4211,707.9571,28.7063,356.6364
"2014-06-30 10:00:00 +0200",8296.4896,70931.4137,52012.5515,36271.748,13829.27,1378.456,16306.1402,2594.73,239.814,1460.4072,558.8474,20.3719,372.1377
"2014-06-30 11:00:00 +0200",8594.7099,72944.6683,53039.4172,36720.8514,14033.7692,1645.3389,19430.3934,3179.4455,190.3882,1687.2234,455.7824,77.4778,384.2951
"2014-06-30 12:00:00 +0200",8321.0771,72232.0673,53528.2928,37056.3803,13944.5845,1828.3006,20815.5744,3574.9762,151.9216,2112.999,418.1713,68.854,458.0501
"2014-06-30 13:00:00 +0200",8288.466,71263.0099,53321.7167,37068.0035,14034.1229,1911.4996,21302.6065,3765.6609,147.1593,3278.2236,384.9705,2.6053,534.72
"2014-06-30 14:00:00 +0200",8382.5279,69818.6762,52728.7262,36500.3791,13966.1358,1887.8866,20546.6532,3762.6103,149.0318,3761.9854,355.3541,14.1407,631.1937
"2014-06-30 15:00:00 +0200",8303.4566,68112.2022,51155.5597,36127.2119,13792.1381,1885.8922,20019.034,3358.7483,195.8166,3509.7709,355.0151,29.2622,620.7737
"2014-06-30 16:00:00 +0200",8501.0702,66095.7412,49845.2229,36167.7852,13653.765,1647.4588,16304.867,2981.5271,162.6641,3556.3117,315.2595,6.1709,623.1053
"2014-06-30 17:00:00 +0200",8650.7218,65875.6757,48874.2197,37150.0657,13710.9287,1329.3481,11833.0256,2426.7915,198.192,3630.7607,261.9909,64.9543,577.7291
"2014-06-30 18:00:00 +0200",8824.9207,65140.5899,49263.1032,37354.2543,12876.8245,961.2262,7062.8213,1742.6819,227.5427,3797.4345,281.778,98.9288,583.4027
"2014-06-30 19:00:00 +0200",8778.0059,64092.6921,49490.5406,36364.7814,12455.583,581.7404,3128.9983,1009.9397,195.69,4420.3741,303.7943,163.6605,540.6946
"2014-06-30 20:00:00 +0200",8720.5676,60857.863,47254.2218,35216.9647,11880.0394,243.1267,804.7288,378.7607,200.3087,4830.0916,351.8007,197.2532,465.4057
"2014-06-30 21:00:00 +0200",8626.0739,57826.1918,45046.8517,33591.6855,11312.1731,31.5022,46.6061,32.152,253.6056,4631.079,423.567,257.45,431.8567
"2014-06-30 22:00:00 +0200",8824.8069,55721.777,46877.2734,32729.0648,11263.9024,4e-04,0,0,344.9227,4432.961,415.3181,242.0844,359.1538
"2014-06-30 23:00:00 +0200",8563.6541,50456.8032,48008.4983,30965.8544,10743.2551,0,0,0,318.4745,3960.4763,499.5238,247.1697,318.9857
"2014-07-01 00:00:00 +0200",8091.0765,46673.9668,45352.8465,26736.4293,9863.6069,0,0,0,296.4383,3368.388,606.9589,240.4535,261.9058
"2014-07-01 01:00:00 +0200",7691.6277,44351.8077,42108.9888,24064.9787,9193.755,0,0,0,307.6422,3083.5453,763.2468,207.8923,202.8488
"2014-07-01 02:00:00 +0200",7416.4008,43205.8883,40396.8458,22934.4513,8876.4796,0,0,0,261.4294,2159.7656,739.4861,253.5706,71.1026
"2014-07-01 03:00:00 +0200",7326.5213,43325.6406,38071.1963,22229.1394,8751.8946,0,0,0,226.9182,2165.9802,769.0107,237.7148,74.9236
"2014-07-01 04:00:00 +0200",7418.2338,44489.6892,37395.9042,21870.065,8770.2387,0,0.0217,0,203.7933,2084.3614,799.1285,235.3892,82.4508
"2014-07-01 05:00:00 +0200",7619.2986,47398.3753,38686.4545,21548.3544,8850.1415,1.9032,172.3419,0.1098,176.8529,2125.7205,842.2409,223.0617,95.434
"2014-07-01 06:00:00 +0200",8186.1693,56167.7164,41274.5267,22150.6733,9837.6294,102.5208,1586.0212,41.7841,148.8265,2149.6427,872.0133,228.1439,99.6734
"2014-07-01 07:00:00 +0200",8645.7045,63582.1299,46049.804,26766.1485,11549.6422,389.765,4590.3374,338.6047,122.6743,2204.7851,900.4807,238.1171,110.0309
"2014-07-01 08:00:00 +0200",8812.4193,67085.3506,49668.312,32820.324,12988.8819,762.0949,9124.1225,871.2618,113.7203,1880.6123,891.3118,246.9605,128.9981
"2014-07-01 09:00:00 +0200",8592.9579,68497.1266,51979.6901,35530.9699,13705.1981,1150.661,13664.9108,1479.6237,101.888,1505.1508,762.9497,243.7019,143.0387
"2014-07-01 10:00:00 +0200",8520.6257,70758.4006,53229.4942,36431.784,13936.2352,1508.9463,18041.508,2047.2674,108.5316,1458.6541,658.1544,239.4823,136.1529
"2014-07-01 11:00:00 +0200",8727.7028,72768.1642,54112.7761,36505.548,14093.9951,1801.7385,21341.245,2505.6927,117.8279,1587.2248,585.8133,249.2015,122.3269
"2014-07-01 12:00:00 +0200",8306.6517,72180.972,54411.5052,36662.1822,13980.3355,2002.5274,22787.8997,2815.6003,143.9463,1823.58,588.1522,256.7696,119.8371
"2014-07-01 13:00:00 +0200",8313.4657,71484.511,54189.8064,36626.3529,14049.4405,2093.9205,23120.9308,2964.7051,200.873,2523.8116,582.6159,234.9379,121.4378
"2014-07-01 14:00:00 +0200",8413.2972,70254.1625,53787.4705,36179.8918,14036.4962,2068.171,22285.4298,2961.1453,264.2098,2753.4508,562.2959,275.0983,125.943
"2014-07-01 15:00:00 +0200",8392.6361,68693.1362,52302.7062,35824.9874,13899.8878,1953.8637,18987.8449,2737.2567,339.9097,2589.0025,612.7618,272.5224,123.8188
"2014-07-01 16:00:00 +0200",8615.7938,66708.5489,51145.237,35884.4391,13755.151,1706.7629,15525.9252,2426.3001,380.1433,2619.7255,619.6072,248.3736,136.9939
"2014-07-01 17:00:00 +0200",8741.1794,66128.017,49893.9321,36888.9019,13770.9233,1376.9824,11249.6274,1972.3748,460.0283,2694.5563,606.4743,275.6469,148.6072
"2014-07-01 18:00:00 +0200",8914.7958,65452.4126,50063.507,37037.4994,12944.7258,995.2928,6750.2741,1415.065,520.0692,2862.0488,788.5534,285.2104,166.8105
"2014-07-01 19:00:00 +0200",8866.8728,64412.0793,50056.6386,36283.526,12514.219,601.8079,2872.152,820.2187,526.1235,3429.5805,992.3865,294.3671,185.2361
"2014-07-01 20:00:00 +0200",8828.0516,61102.598,47539.0455,35290.5313,11974.1724,250.8259,764.353,310.5213,531.2879,3852.6162,1231.0638,216.6034,205.9966
"2014-07-01 21:00:00 +0200",8752.2134,58162.9402,45397.1889,33682.4821,11377.0472,33.8485,49.394,34.1162,565.4494,3768.2942,1413.3961,272.3917,206.1505
"2014-07-01 22:00:00 +0200",8998.4785,56107.9537,47271.9353,32896.9086,11328.6694,2e-04,0,0,640.8508,3608.1129,1610.319,218.2066,179.8704
"2014-07-01 23:00:00 +0200",8733.8046,50910.2447,48722.3635,31329.4601,10835.7417,0,0,0,578.2909,3188.5668,1732.2049,236.6994,169.9482
"2014-07-02 00:00:00 +0200",8078.3508,46580.5391,45314.2751,27219.7235,9868.7142,0,0,0,551.4173,2705.3358,1704.8972,218.0079,143.5228
"2014-07-02 01:00:00 +0200",7688.3088,44199.5633,41856.8205,23866.3508,9194.7583,0,0,0,445.8573,2506.6526,1616.6209,243.7241,120.942
"2014-07-02 02:00:00 +0200",7425.5298,43040.5242,40291.4723,22965.4613,8887.2165,0,0,0,306.8662,2304.4895,1387.0114,348.2928,107.9687
"2014-07-02 03:00:00 +0200",7357.3873,43172.92,37824.6564,22240.2761,8763.2109,0,0,0,246.799,2424.0673,1401.4801,336.1283,112.7832
"2014-07-02 04:00:00 +0200",7420.5957,44360.3291,37271.3192,21874.5272,8782.5605,0,0.0164,0,201.8194,2480.7475,1413.1657,370.6664,122.6416
"2014-07-02 05:00:00 +0200",7610.8755,47320.0342,38292.167,21564.776,8866.1466,1.803,156.8753,0.111,162.4945,2754.1767,1436.1006,404.7308,140.7451
"2014-07-02 06:00:00 +0200",8158.7325,56064.9145,40837.1201,22190.1498,9849.8252,103.4936,1380.7815,52.3103,123.7562,3093.5104,1434.2092,511.8878,150.5787
"2014-07-02 07:00:00 +0200",8611.6787,63532.5959,45610.7522,26861.5789,11535.4685,397.9682,3944.702,368.244,103.6683,3707.3761,1451.2867,733.5108,173.3544
"2014-07-02 08:00:00 +0200",8793.139,68051.4662,48944.9159,32701.8621,12970.83,780.7784,7699.2018,913.1794,89.0363,3637.3856,1445.3869,941.2366,214.6035
"2014-07-02 09:00:00 +0200",8626.7561,69361.8664,51207.5895,35312.8018,13689.9404,1177.3887,11984.9118,1534.9119,62.5542,3061.8815,1248.1983,1070.7024,214.5459
"2014-07-02 10:00:00 +0200",8493.3899,71345.4142,52296.3232,36154.0875,13932.8464,1545.2252,15264.131,2110.6769,49.9485,2967.533,1059.908,1200.5778,176.8123
"2014-07-02 11:00:00 +0200",8626.2983,73285.2952,52903.5085,36266.6641,14110.2619,1845.9504,18456.0876,2574.4631,34.3351,3136.6544,890.0802,1219.7186,135.4196
"2014-07-02 12:00:00 +0200",8204.8149,72379.6995,53213.4424,36521.8338,14024.6075,2052.3116,19831.0029,2887.0338,21.1248,3378.1618,803.8611,1354.1788,112.4685
"2014-07-02 13:00:00 +0200",8167.6746,71416.4193,52871.1318,36526.3143,14127.8725,2146.4216,20165.5931,3036.1272,20.9053,4240.8848,695.1818,1578.9791,94.6527
"2014-07-02 14:00:00 +0200",8195.4812,69882.0018,52373.0046,36109.2534,14148.2515,2120.2982,20027.4594,3028.9424,21.7737,4431.0294,594.4929,1871.1607,78.239
"2014-07-02 15:00:00 +0200",8235.6128,68228.0586,51011.6359,35780.8328,14051.7773,1977.1995,18293.0959,3005.2437,15.5471,3989.4358,608.7034,1897.5835,64.3341
"2014-07-02 16:00:00 +0200",8522.3306,66219.4917,49922.7809,35863.6927,13934.6921,1727.1159,14261.9933,2662.6245,18.0472,3736.4137,566.7001,2022.4435,58.5832
"2014-07-02 17:00:00 +0200",8688.6837,65983.0533,48868.2836,36774.6417,13788.268,1393.215,10542.0778,2163.4862,33.2786,3465.6605,491.0834,2078.0443,51.5568
"2014-07-02 18:00:00 +0200",8957.6855,65308.6066,49237.3061,36761.8171,12959.5639,1006.6713,6458.5731,1551.4041,34.6955,3237.1599,549.9213,2218.2219,47.6666
"2014-07-02 19:00:00 +0200",8881.0086,64270.6601,49367.8487,36040.0215,12515.2919,608.1547,2744.9056,898.7311,66.948,3271.87,598.3519,2274.6691,44.5424
"2014-07-02 20:00:00 +0200",8850.1123,60985.3148,47105.4872,35148.3402,11984.5129,252.7967,767.9342,340.3781,104.0078,3242.8854,674.6281,2392.2887,45.049
"2014-07-02 21:00:00 +0200",8820.9302,58133.2294,45259.8347,33655.4343,11420.8171,33.5045,47.8231,33.0826,150.8428,3125.4211,783.6583,2483.3391,46.2199
"2014-07-02 22:00:00 +0200",9070.9145,56090.0903,47242.214,32948.7728,11384.7571,0,0,0,194.9985,3095.2713,874.9428,2526.9902,44.7968
"2014-07-02 23:00:00 +0200",8832.6831,50914.7614,48618.7529,31545.5244,10905.3547,0,0,0,193.5719,2944.0382,976.8529,2356.0934,56.9186
"2014-07-03 00:00:00 +0200",8130.9293,46596.041,45274.2082,27464.6372,9946.2823,0,0,0,165.9908,2716.3241,989.9899,2220.2803,69.5595
"2014-07-03 01:00:00 +0200",7717.88,44202.1024,41674.2481,24280.678,9269.5852,0,0,0,223.1905,2730.3751,990.6017,1867.6938,89.8305
"2014-07-03 02:00:00 +0200",7418.0736,43029.2288,40086.9152,23039.771,8946.9537,0,0,0,170.5756,2489.9437,779.7369,1568.2564,88.6389
"2014-07-03 03:00:00 +0200",7280.2783,43144.5221,37604.4661,22309.0957,8815.5865,0,0,0,128.189,2525.0949,748.0278,1435.6797,111.5659
"2014-07-03 04:00:00 +0200",7313.81,44301.9089,36934.9432,21971.1832,8833.7706,0,0.0124,0,116.2843,2443.429,698.3362,1340.5093,143.3123
"2014-07-03 05:00:00 +0200",7552.9381,47211.3005,37919.9301,21631.1927,8922.0594,1.6624,181.7717,0.1002,105.2314,2525.4994,650.5169,1235.4965,194.5497
"2014-07-03 06:00:00 +0200",8136.4098,55869.9771,40721.5318,22251.4844,9907.1344,102.693,1846.0681,52.389,89.8119,2594.5583,599.678,1155.1599,244.4112
"2014-07-03 07:00:00 +0200",8621.1225,63345.7598,45175.3626,26822.6237,11667.2242,400.0453,5213.042,392.8399,94.2472,2771.5953,550.3911,1105.2632,309.9967
"2014-07-03 08:00:00 +0200",8857.594,67576.1419,48873.1723,32700.9339,13127.5507,787.8851,10393.2406,992.9681,88.161,2527.4266,467.2017,1025.3471,395.8344
"2014-07-03 09:00:00 +0200",8770.9645,68944.2722,50918.5207,35350.1961,13884.1214,1192.603,15783.9133,1668.7334,72.7117,2134.8193,353.307,975.5249,458.1474
"2014-07-03 10:00:00 +0200",8608.1622,70973.0587,52093.6559,36128.1902,14135.1401,1566.583,20819.0057,2302.4379,70.2404,2125.6719,277.04,960.5663,446.0676
"2014-07-03 11:00:00 +0200",8647.9124,72806.3525,52805.75,36285.0521,14281.7728,1872.476,24579.1997,2813.6797,62.6504,2345.1742,239.3699,896.5368,418.3146
"2014-07-03 12:00:00 +0200",8249.3938,71987.9677,53373.3447,36528.1708,14149.2684,2082.5342,26309.1285,3158.9141,55.0674,2674.3469,247.1659,925.0906,426.351
"2014-07-03 13:00:00 +0200",8165.6839,71089.7766,53214.209,36542.8056,14193.4802,2178.5374,26666.4575,3324.4164,72.4906,3642.0385,276.0273,1069.279,441.7853
"2014-07-03 14:00:00 +0200",8145.3687,69632.0721,52839.9792,36151.7184,14152.9623,2152.3374,25815.0646,3318.3398,97.7163,3858.4299,324.8638,1329.7692,480.0742
"2014-07-03 15:00:00 +0200",8119.2337,68021.966,51767.9634,35851.8757,14061.9504,1936.1977,23256.1967,2348.8573,124.1135,3286.1724,336.5158,1308.0447,433.1964
"2014-07-03 16:00:00 +0200",8297.6661,66063.9004,50721.7901,35924.9305,13932.8451,1691.1636,19198.1962,2078.6663,101.0791,2792.0555,315.6568,1445.8612,383.8332
"2014-07-03 17:00:00 +0200",8472.7293,66024.9367,49808.488,36774.0067,13957.1478,1363.9042,13923.7523,1686.562,130.8794,2240.7882,277.0612,1469.9466,307.214
"2014-07-03 18:00:00 +0200",8719.6123,65383.1791,50228.8407,36775.4344,13109.9408,984.9966,8308.5417,1206.9552,153.5931,1762.5025,310.9652,1678.4591,225.29
"2014-07-03 19:00:00 +0200",8715.2384,64404.0996,50165.6664,35915.7746,12644.1584,594.3622,3615.251,696.7768,136.6903,1440.4286,354.5296,1899.7572,144.4992
"2014-07-03 20:00:00 +0200",8748.9386,61143.7388,47924.8371,34883.2857,12118.4199,246.2111,912.7291,262.4443,143.1608,1273.8496,447.9813,2299.7776,78.7482
"2014-07-03 21:00:00 +0200",8749.9862,58434.4339,46241.4952,33466.5192,11601.268,26.3594,49.8816,26.3898,197.4084,1413.5069,525.7682,2415.8926,79.4043
"2014-07-03 22:00:00 +0200",9010.3554,56272.0382,48223.0521,32747.3827,11568.587,0,0,0,271.9593,1561.994,511.5871,2602.4466,75.7823
"2014-07-03 23:00:00 +0200",8769.6987,50962.188,49697.3591,31434.1076,11080.7012,0,0,0,269.1308,1658.9544,575.3378,2508.3973,87.244
"2014-07-04 00:00:00 +0200",8149.1508,46513.7675,46203.1139,27390.0696,10193.2352,0,0,0,272.9408,1758.1534,645.2616,2527.5891,99.0023
"2014-07-04 01:00:00 +0200",7687.6617,43968.294,42422.7122,24401.0901,9463.4265,0,0,0,320.2882,2144.7607,750.2328,2280.769,123.2785
"2014-07-04 02:00:00 +0200",7409.3502,42796.1769,41323.3261,23188.3259,9128.8001,0,0,0,338.0804,2213.4051,871.447,1906.6944,245.2153
"2014-07-04 03:00:00 +0200",7265.8407,42871.4011,38970.0841,22354.0201,8975.7365,0,0,0,314.7264,2322.0774,873.6859,1905.7262,277.7068
"2014-07-04 04:00:00 +0200",7318.5239,44053.5972,38113.535,21921.5824,8986.6392,0,0.0061,0,294.8929,2311.4628,872.0302,1899.1076,331.3943
"2014-07-04 05:00:00 +0200",7527.1455,47060.2641,38925.5994,21590.8357,9066.4979,1.1028,172.4809,0.0653,267.7858,2430.7653,877.9003,1969.7266,408.0418
"2014-07-04 06:00:00 +0200",8086.4333,55518.7037,41796.6522,22156.2118,10008.3188,74.1247,1780.527,31.8952,238.5486,2484.2138,874.4224,2089.5283,459.8058
"2014-07-04 07:00:00 +0200",8632.1847,63173.6741,46409.1154,26471.3543,11688.3139,292.9935,5098.2175,264.7626,189.1519,2524.9799,857.266,2213.8269,530.098
"2014-07-04 08:00:00 +0200",9032.1471,67127.1717,50121.34,32325.0589,13258.3553,579.5468,10193.3313,686.7226,166.8869,2112.9698,790.3596,2378.5962,635.7566
"2014-07-04 09:00:00 +0200",9155.2428,68886.6263,52306.4942,35133.1692,14128.1075,866.744,15045.9512,1176.595,144.4972,1625.6207,690.134,2372.0378,627.165
"2014-07-04 10:00:00 +0200",9154.647,71149.4318,53335.462,35997.8915,14473.6525,1139.6978,19859.3235,1631.0813,146.4381,1509.3833,642.264,2366.669,551.3206
"2014-07-04 11:00:00 +0200",9271.0247,72894.6705,54011.5023,35853.3161,14683.5872,1363.0851,23513.9828,1998.3532,159.893,1570.615,652.4666,2267.7653,469.387
"2014-07-04 12:00:00 +0200",9022.0577,72241.6625,54568.5718,35938.5004,14631.4845,1516.6207,25089.9128,2246.8388,205.281,1736.6454,780.9774,2283.3393,460.7433
"2014-07-04 13:00:00 +0200",8924.6906,70933.2333,54116.3664,35809.3108,14699.3459,1586.9769,25502.8874,2366.5576,316.3511,2402.0233,979.1184,2400.3511,440.8005
"2014-07-04 14:00:00 +0200",8821.2632,69498.4991,53325.2728,35081.9977,14660.3643,1568.1783,24614.4317,2363.6804,452.5469,2506.2927,1225.0558,2595.9286,428.3619
"2014-07-04 15:00:00 +0200",8644.2032,67941.7156,51857.7911,34462.7972,14409.9673,994.8878,17988.1447,2826.6848,554.9126,2114.4321,1295.4683,2458.091,385.329
"2014-07-04 16:00:00 +0200",8517.968,66105.1143,50077.39,34209.9417,14150.6055,868.6729,14899.622,2509.8894,517.7728,1795.2684,1323.6459,2402.8925,325.0657
"2014-07-04 17:00:00 +0200",8471.2565,64638.6087,48860.4715,34835.4183,13792.5839,700.1566,10778.3875,2042.1331,475.6289,1485.9567,1293.8659,2182.695,240.1293
"2014-07-04 18:00:00 +0200",8539.9629,63429.49,48760.2151,34884.9133,12982.2428,505.0983,6354.807,1463.9781,377.0517,1276.7442,1427.3864,2079.1553,174.0445
"2014-07-04 19:00:00 +0200",8434.1794,61870.3623,48028.1022,34077.5392,12383.2179,304.0902,2726.7114,843.9798,218.5324,1200.5673,1518.406,1922.3241,125.8485
"2014-07-04 20:00:00 +0200",8439.7377,58258.6048,45735.7702,32661.1311,11793.4422,125.1702,675.0431,309.7047,151.3348,1209.3859,1611.6586,1854.8198,93.6071
"2014-07-04 21:00:00 +0200",8511.249,55740.5986,44522.3668,31224.0578,11245.8764,9.6731,28.9671,24.6807,209.1363,1457.2196,1754.0998,1853.2268,94.2521
"2014-07-04 22:00:00 +0200",8899.1879,54487.0664,46552.2446,30732.093,11394.5709,0,0,0,312.9566,1706.043,1911.9855,1800.9357,90.8256
"2014-07-04 23:00:00 +0200",8736.7471,50096.8106,48398.3443,29826.664,11199.78,0,0,0,343.8167,1921.4436,2063.8439,1668.7628,100.8886
"2014-07-05 00:00:00 +0200",8043.5776,45718.0488,44544.9873,26699.8193,10245.8691,0,0,0,420.7055,2125.5883,2117.5313,1521.0451,114.4765
"2014-07-05 01:00:00 +0200",7627.9134,42959.4715,40778.3049,24239.3519,9542.4989,0,0,0,501.7316,2672.5072,2131.9974,1331.7619,147.1929
"2014-07-05 02:00:00 +0200",7289.492,41204.4193,38660.3479,22198.1851,9053.9211,0,0,0,420.3521,2196.3115,2100.1906,936.8205,259.164
"2014-07-05 03:00:00 +0200",7036.6803,40899.5682,36101.6276,21296.5521,8834.8468,0,0,0,462.9238,2328.8358,2139.9653,940.9654,280.857
"2014-07-05 04:00:00 +0200",6892.2766,40980.7125,34679.8712,20769.6098,8750.7406,0,0,0,518.1172,2343.7722,2219.1725,920.8797,305.7524
"2014-07-05 05:00:00 +0200",6680.5394,41507.6424,34739.888,20272.6621,8520.8241,0.4047,125.3509,0.0393,582.3806,2485.7986,2332.7668,957.3255,344.7098
"2014-07-05 06:00:00 +0200",6762.0811,44727.6929,35047.1845,20071.621,8670.857,28.8582,1206.0704,21.2456,693.0516,2556.2805,2461.896,1005.3138,354.9248
"2014-07-05 07:00:00 +0200",7007.1542,49622.1491,36686.4152,22157.2875,9341.8941,115.0269,3656.6235,262.9492,814.3594,2644.0928,2642.6081,1063.8005,385.8825
"2014-07-05 08:00:00 +0200",7258.4699,54158.0944,39401.3277,25446.5409,10316.7668,228.0079,7335.7801,742.3843,999.2664,2339.091,2860.9334,1151.9551,448.3644
"2014-07-05 09:00:00 +0200",7423.2885,57438.2185,42234.926,28755.2047,11303.9885,343.7382,11128.8529,1304.6938,999.5586,1966.9337,2796.4476,1105.7537,535.5176
"2014-07-05 10:00:00 +0200",7431.4487,59232.3079,43799.2354,30673.0922,11734.2167,452.1198,14708.0384,1831.4487,983.7936,1998.2317,2704.0022,1057.0276,617.4057
"2014-07-05 11:00:00 +0200",7507.6241,60120.6904,44632.2537,31066.5283,11832.1396,540.7818,17394.1586,2259.1614,971.7694,2253.0589,2605.2306,1013.1114,723.481
